Watching for file changes with StatReloader
/storage/emulated/0/Projects/basic/p1/P1/urls.py changed, reloading.
Watching for file changes with StatReloader
"GET /favicon.ico HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /manifest.json HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
"GET /license-expired/?msg=%E2%9A%A0%EF%B8%8F%20License%20expired%20and%20deactivated! HTTP/1.1" 302 0
